gen_updatedOn,latitude,longitude,temperature_2m,precipitation,soil_temperature_7_to_28cm,soil_moisture_7_to_28cm,year,month,day,hour,minute,stageOfCrop_encoded,waterLevel_encoded,pstDiseaseName_encoded,districts_encoded,monthly_mean_temp,monthly_precipitation
2018-08-21 14:57:00,11.39311833,75.81850167,24.83333333333333,0.3958333333333333,25.291666666666668,0.5065416666666667,2018,8,21,14,57,8,4,6,11,24.621557971014493,0.8166968599033816
2018-08-27 10:50:00,8.33436418,77.1007053,25.35,0.0,26.38333333333333,0.216125,2018,8,27,10,50,8,3,4,1,24.621557971014493,0.8166968599033816
2018-08-27 11:07:00,8.33445871,77.10051794,25.35,0.0,26.38333333333333,0.216125,2018,8,27,11,7,1,4,10,1,24.621557971014493,0.8166968599033816
2018-08-28 16:04:00,11.34128903,76.25542928,23.441666666666663,0.5833333333333334,24.629166666666663,0.454625,2018,8,28,16,4,5,3,2,10,24.621557971014493,0.8166968599033816
2018-08-28 16:06:00,11.33658883,76.24760955,23.875,0.5833333333333334,24.620833333333337,0.481,2018,8,28,16,6,5,3,6,10,24.621557971014493,0.8166968599033816
2018-08-29 11:25:00,8.971712997,76.70073027,25.183333333333334,0.0499999999999999,26.09166666666667,0.430875,2018,8,29,11,25,8,1,1,2,24.621557971014493,0.8166968599033816
2018-08-29 11:29:00,8.592136768,76.87074915,25.01666666666667,0.0291666666666666,25.8625,0.203125,2018,8,29,11,29,3,5,6,1,24.621557971014493,0.8166968599033816
2018-08-29 11:38:00,8.592891181,76.86935381,25.01666666666667,0.0291666666666666,25.8625,0.203125,2018,8,29,11,38,1,5,6,1,24.621557971014493,0.8166968599033816
2018-08-29 11:44:00,8.592567639,76.86890689,25.01666666666667,0.0291666666666666,25.8625,0.203125,2018,8,29,11,44,8,4,2,1,24.621557971014493,0.8166968599033816
2018-08-29 11:44:00,8.592567639,76.86890689,25.01666666666667,0.0291666666666666,25.8625,0.203125,2018,8,29,11,44,8,4,6,1,24.621557971014493,0.8166968599033816
2018-08-29 12:47:00,11.88879333,75.62774333,24.287500000000005,0.0958333333333333,24.5875,0.4884166666666666,2018,8,29,12,47,8,1,2,13,24.621557971014493,0.8166968599033816
